Escenario,t,S,R,A
Alta intensidad,0.27666666666666667,1139417.3662697452,1295.9883496481073,0.4068150335321041
Alta intensidad,0.28,1141940.7176838778,1300.0602923608453,0.40276715631226595
Alta intensidad,0.2833333333333333,1144504.466350143,1304.145686709455,0.3987595561464437
Alta intensidad,0.2866666666666667,1147108.3577357423,1308.2445658195402,0.39479183226805714
Alta intensidad,0.29000000000000004,1149752.1409443947,1312.3569630711502,0.39086358790153475
Alta intensidad,0.29333333333333333,1152435.5687149724,1316.4829120970269,0.3869744302196671
Alta intensidad,0.2966666666666667,1155158.3974139553,1320.6224467810634,0.3831239703040504
Alta intensidad,0.30000000000000004,1157920.3870316376,1324.775601256704,0.3793118231045438
Alta intensidad,0.30333333333333334,1160721.3011642878,1328.9424099056134,0.37553760740312414
Alta intensidad,0.3066666666666667,1163560.907004957,1333.1229073562045,0.3718009457752788
Alta intensidad,0.31,1166438.9753319463,1337.3171284822222,0.368101464552257
Alta intensidad,0.31333333333333335,1169355.2805017252,1341.5251084012814,0.3644387937826316
Alta intensidad,0.3166666666666667,1172309.6004339324,1345.7468824735367,0.36081256719578547
Alta intensidad,0.32,1175301.7165940986,1349.982486300403,0.3572224221661139
Alta intensidad,0.32333333333333336,1178331.413981066,1354.231955723225,0.353667999676444
Alta intensidad,0.32666666666666666,1181398.481113367,1358.4953268219788,0.35014894428195187
Alta intensidad,0.33,1184502.7100200264,1362.7726359139328,0.3466649040734905
Alta intensidad,0.33333333333333337,1187643.8962160854,1367.0639195525353,0.34321553064404364
Alta intensidad,0.33666666666666667,1190821.8386879545,1371.369214526184,0.3398004790535754
Alta intensidad,0.34,1194036.3398764466,1375.6885578570457,0.33641940779456414
Alta intensidad,0.3433333333333334,1197287.2056640682,1380.0219867998376,0.3330719787570172
Alta intensidad,0.3466666666666667,1200574.2453557865,1384.3695388407125,0.32975785719492323
Alta intensidad,0.35000000000000003,1203897.2716575467,1388.7312516961922,0.3264767116933624
Alta intensidad,0.35333333333333333,1207256.1006593972,1393.1071633120614,0.32322821413503355
Alta intensidad,0.3566666666666667,1210650.5518163522,1397.4973118623038,0.3200120396674555
Alta intensidad,0.36000000000000004,1214080.4479285255,1401.9017357480677,0.31682786667059676
Alta intensidad,0.36333333333333334,1217545.6151219255,1406.3204735966433,0.3136753767245276
Alta intensidad,0.3666666666666667,1221045.882828297,1410.7535642604687,0.3105542545775743
Alta intensidad,0.37000000000000005,1224581.0837648085,1415.201046816153,0.30746418811474446
Alta intensidad,0.37333333333333335,1228151.0539111872,1419.662960563558,0.30440486832689245
Alta intensidad,0.3766666666666667,1231755.632489262,1424.1393450248584,0.30137598927967063
Alta intensidad,0.38,1235394.6619430839,1428.6302399436174,0.29837724808262206
Alta intensidad,0.38333333333333336,1239067.9879166347,1433.1356852839106,0.29540834485899103
Alta intensidad,0.3866666666666667,1242775.4592314686,1437.6557212294654,0.29246898271579447
Alta intensidad,0.39,1246516.9278619771,1442.190388182855,0.28955886771459055
Alta intensidad,0.39333333333333337,1250292.24891609,1446.7397267646352,0.28667770884148874
Alta intensidad,0.39666666666666667,1254101.2806118666,1451.3037778125524,0.2838252179781821
Alta intensidad,0.4,1257943.8842545084,1455.882582380766,0.2810011098731535
Alta intensidad,0.4033333333333334,1261819.924212653,1460.4761817390959,0.2782051021132493
Alta intensidad,0.4066666666666667,1265729.2678953588,1465.0846173722769,0.2754369150954042
Alta intensidad,0.41000000000000003,1269671.7857292125,1469.7079309792346,0.27269627199860774
Alta intensidad,0.4133333333333334,1273647.3511346143,1474.3461644723864,0.2699828987562571
Alta intensidad,0.4166666666666667,1277655.8405021068,1478.9993599769555,0.2672965240287536
Alta intensidad,0.42000000000000004,1281697.1331682706,1483.667559830313,0.2646368791764057
Alta intensidad,0.42333333333333334,1285771.1113924268,1488.3508065813248,0.26200369823251496
Alta intensidad,0.4266666666666667,1289877.6603326562,1493.0491429897263,0.2593967178767881
Alta intensidad,0.43000000000000005,1294016.6680218691,1497.762612025512,0.25681567740900313
Alta intensidad,0.43333333333333335,1298188.0253434493,1502.4912568683435,0.2542603187229671
Alta intensidad,0.4366666666666667,1302391.626007339,1507.2351209069789,0.25173038628069544
Alta intensidad,0.44,1306627.3665262405,1511.9942477387074,0.24922562708683396
Alta intensidad,0.44333333333333336,1310895.1461914345,1516.7686811688131,0.246745790663368
Alta intensidad,0.4466666666666667,1315194.8670486289,1521.5584652100513,0.24429062902457732
Alta intensidad,0.45,1319526.4338734536,1526.3636440821422,0.24185989665227
Alta intensidad,0.45333333333333337,1323889.754147943,1531.1842622112806,0.23945335047118602
Alta intensidad,0.4566666666666667,1328284.7380363895,1536.0203642296572,0.23707074982469745
Alta intensidad,0.46,1332711.2983613412,1540.8719949750032,0.2347118564507411
Alta intensidad,0.4633333333333334,1337169.3505792764,1545.7391994901495,0.23237643445801823
Alta intensidad,0.4666666666666667,1341658.812756812,1550.6220230225963,0.2300642503023959
Alta intensidad,0.47000000000000003,1346179.605547119,1555.5205110241027,0.22777507276353035
Alta intensidad,0.4733333333333334,1350731.6521660357,1560.4347091502889,0.2255086729217525
Alta intensidad,0.4766666666666667,1355314.8783683002,1565.364663260253,0.2232648241351792
Alta intensidad,0.48000000000000004,1359929.212423515,1570.3104194162113,0.22104330201707806
Alta intensidad,0.48333333333333334,1364574.5850931501,1575.2720238831373,0.21884388441338862
Alta intensidad,0.4866666666666667,1369250.9296070114,1580.2495231284258,0.21666635138051396
Alta intensidad,0.49000000000000005,1373958.1816399137,1585.2429638215713,0.21451048516332444
Alta intensidad,0.49333333333333335,1378696.2792881408,1590.252392833856,0.21237607017340587
Alta intensidad,0.4966666666666667,1383465.1630464534,1595.2778572380562,0.21026289296749182
Alta intensidad,0.5,1388264.775785369,1600.319404308156,0.20817074222609952
Alta intensidad,0.5033333333333334,1393095.0627282206,1605.3770815190796,0.20609940873240418
Alta intensidad,0.5066666666666667,1397955.971428392,1610.4509365464364,0.2040486853513211
Alta intensidad,0.51,1402847.451746388,1615.541017266278,0.20201836700881778
Alta intensidad,0.5133333333333334,1407769.4558278837,1620.6473717548693,0.20000825067137065
Alta intensidad,0.5166666666666667,1412721.9380813572,1625.770048288467,0.19801813532566745
Alta intensidad,0.52,1417704.8551559753,1630.9090953431191,0.19604782195850445
Alta intensidad,0.5233333333333333,1422718.1659193474,1636.0645615944716,0.19409711353690678
Alta intensidad,0.5266666666666667,1427761.831435821,1641.2364959175916,0.1921658149884167
Alta intensidad,0.53,1432835.8149450566,1646.4249473867926,0.19025373318156918
Alta intensidad,0.5333333333333333,1437940.0818404863,1651.6299652754842,0.1883606769065835
Alta intensidad,0.5366666666666667,1443074.5996479704,1656.8515990560252,0.1864864568562459
Alta intensidad,0.54,1448239.3380043812,1662.0898983995928,0.18463088560700325
Alta intensidad,0.5433333333333333,1453434.2686370572,1667.3449131760633,0.1827937776001864
Alta intensidad,0.5466666666666667,1458659.3653429705,1672.6166934538962,0.18097494912346063
Alta intensidad,0.55,1463914.603968155,1677.9052895000395,0.17917421829245275
Alta intensidad,0.5533333333333333,1469199.9623870936,1683.2107517798438,0.1773914050325827
Alta intensidad,0.5566666666666668,1474515.4204825922,1688.533130956983,0.17562633106104789
Alta intensidad,0.56,1479860.9601259464,1693.872477893389,0.1738788198689794
Alta intensidad,0.5633333333333334,1485236.565157057,1699.228843649194,0.17214869670379593
Alta intensidad,0.5666666666666667,1490642.2213647736,1704.6022794826886,0.1704357885517311
Alta intensidad,0.5700000000000001,1496077.9164672273,1709.9928368502874,0.1687399241205548
Alta intensidad,0.5733333333333334,1501543.6400929112,1715.400567406503,0.1670609338224127
Alta intensidad,0.5766666666666667,1507039.3837615922,1720.8255230039301,0.16539864975687302
Alta intensidad,0.5800000000000001,1512565.1408654775,1726.2677556932424,0.1637529056941349
Alta intensidad,0.5833333333333334,1518120.9066504051,1731.7273177231982,0.1621235370584239
Alta intensidad,0.5866666666666667,1523706.6781974717,1737.204261540657,0.16051038091152703
Alta intensidad,0.5900000000000001,1529322.4544049387,1742.6986397905994,0.15891327593648452
Alta intensidad,0.5933333333333334,1534968.2359701504,1748.210505316164,0.15733206242146247
Alta intensidad,0.5966666666666667,1540644.025371684,1753.7399111586883,0.15576658224378453
Alta intensidad,0.6000000000000001,1546349.8268515482,1759.2869105577652,0.15421667885413953
Alta intensidad,0.6033333333333334,1552085.646398,1764.8515569513006,0.15268219726089907
Alta intensidad,0.6066666666666667,1557851.491728286,1770.4339039755837,0.15116298401462225
Alta intensidad,0.61,1563647.3722716356,1776.034005465366,0.14965888719271037
Alta intensidad,0.6133333333333334,1569473.2991523214,1781.6519154539517,0.14816975638423058
Alta intensidad,0.6166666666666667,1575329.2851730997,1787.2876881732927,0.14669544267486895
Alta intensidad,0.62,1581215.3447989167,1792.9413780540917,0.14523579863202515
Alta intensidad,0.6233333333333334,1587131.494140666,1798.6130397259176,0.14379067829007355
Alta intensidad,0.6266666666666667,1593077.7509391827,1804.302728017323,0.14235993713576914
Alta intensidad,0.63,1599054.1345493186,1810.0104979559824,0.1409434320938145
Alta intensidad,0.6333333333333334,1605060.6659245265,1815.7364047688216,0.1395410215125267
Alta intensidad,0.6366666666666667,1611097.3676014394,1821.4805038821657,0.13815256514967664
Alta intensidad,0.64,1617164.2636846858,1827.2428509218935,0.13677792415846338
Alta intensidad,0.6433333333333334,1623261.3798318102,1833.0235017136006,0.13541696107364498
Alta intensidad,0.6466666666666667,1629388.7432385173,1838.8225122827646,0.13406953979778594
Alta intensidad,0.65,1635546.3826241535,1844.6399388549241,0.13273552558763504
Alta intensidad,0.6533333333333333,1641734.3282172903,1850.4758378558624,0.1314147850406552
Alta intensidad,0.6566666666666667,1647952.6117415144,1856.3302659117983,0.13010718608168484
Alta intensidad,0.66,1654201.2664013417,1862.2032798495857,0.12881259794974803
Alta intensidad,0.6633333333333333,1660480.3268685266,1868.0949366969205,0.12753089118495425
Alta intensidad,0.6666666666666667,1666789.8292684369,1874.0052936825512,0.12626193761555674
Alta intensidad,0.67,1673129.811166629,1879.9344082364998,0.12500561034513433
Alta intensidad,0.6733333333333333,1679500.3115555632,1885.8823379902904,0.12376178373991537
Alta intensidad,0.6766666666666667,1685901.3708415872,1891.8491407771844,0.12253033341620931
Alta intensidad,0.68,1692333.0308321393,1897.8348746324166,0.12131113622795694
Alta intensidad,0.6833333333333333,1698795.3347230642,1903.8395977934463,0.12010407025441937
Alta intensidad,0.6866666666666668,1705288.3270861374,1909.8633687002105,0.11890901478798765
Alta intensidad,0.6900000000000001,1711812.0538567156,1915.9062459953843,0.11772585032212808
Alta intensidad,0.6933333333333334,1718366.5623217097,1921.968288524651,0.11655445853940949
Alta intensidad,0.6966666666666667,1724951.901107648,1928.0495553369701,0.11539472229967543
Alta intensidad,0.7000000000000001,1731568.1201689374,1934.1501056848617,0.11424652562832918
Alta intensidad,0.7033333333333334,1738215.27077626,1940.2699990246915,0.11310975370474906
Alta intensidad,0.7066666666666667,1744893.4055052078,1946.4092950169636,0.11198429285080132
Alta intensidad,0.7100000000000001,1751602.578225102,1952.5680535266174,0.110870030519462
Alta intensidad,0.7133333333333334,1758342.8440879525,1958.7463346233335,0.10976685528356574
Alta intensidad,0.7166666666666667,1765114.2595175947,1964.9441985818432,0.10867465682466457
Alta intensidad,0.7200000000000001,1771916.8821989733,1971.1617058822478,0.10759332592201025
Alta intensidad,0.7233333333333334,1778750.7710676666,1977.3989172103372,0.10652275444161281
Alta intensidad,0.7266666666666667,1785615.9862995406,1983.65589345792,0.10546283532543023
Alta intensidad,0.7300000000000001,1792512.589300568,1989.9326957231556,0.10441346258066182
Alta intensidad,0.7333333333333334,1799440.6426967955,1996.229385310896,0.1033745312691608
Alta intensidad,0.7366666666666667,1806400.2103245084,2002.54602373303,0.1023459374969355
Alta intensidad,0.7400000000000001,1813391.3572205591,2008.882672708833,0.10132757840375106
Alta intensidad,0.7433333333333334,1820414.1496128445,2015.239394165323,0.10031935215284613
Alta intensidad,0.7466666666666667,1827468.6549109365,2021.616250237621,0.09932115792075077
Alta intensidad,0.75,1834554.9416968664,2028.0133032693227,0.09833289588721711
Alta intensidad,0.7533333333333334,1841673.0797160997,2034.4306158128652,0.09735446722521945
Alta intensidad,0.7566666666666667,1848823.1398686396,2040.8682506299062,0.09638577409107467
Alta intensidad,0.76,1856005.1942002904,2047.3262706917062,0.09542671961465682
Alta intensidad,0.7633333333333334,1863219.315894066,2053.804739179518,0.09447720788972085
Alta intensidad,0.7666666666666667,1870465.5792617544,2060.3037194849767,0.093537143964308
Alta intensidad,0.77,1877744.0597356434,2066.823275210498,0.09260643383124186
Alta intensidad,0.7733333333333334,1885054.8338603766,2073.363470169686,0.09168498441873033
Alta intensidad,0.7766666666666667,1892397.9792849626,2079.9243683877303,0.09077270358106014
Alta intensidad,0.78,1899773.5747549215,2086.5060341018284,0.08986950008939379
Alta intensidad,0.7833333333333334,1907181.7001045886,2093.108531761601,0.08897528362263056
Alta intensidad,0.7866666666666667,1914622.4362495455,2099.731926029509,0.08808996475837717
Alta intensidad,0.79,1922095.8651791993,2106.376281781286,0.08721345496400452
Alta intensidad,0.7933333333333333,1929602.0699494963,2113.0416641063675,0.08634566658780456
Alta intensidad,0.7966666666666667,1937141.1346757722,2119.7281383083277,0.0854865128502209
Alta intensidad,0.8,1944713.144525737,2126.4357699053216,0.08463590783516346
Alta intensidad,0.8033333333333333,1952318.1857125985,2133.1646246305263,0.08379376648141901
Alta intensidad,0.8066666666666668,1959956.3454883087,2139.914768432594,0.08296000457414647
Alta intensidad,0.81,1967627.712136956,2146.6862674761087,0.08213453873646638
Alta intensidad,0.8133333333333334,1975332.374968266,2153.479188142039,0.08131728642110814
Alta intensidad,0.8166666666666668,1983070.4243112456,2160.2935970282065,0.08050816590215767
Alta intensidad,0.8200000000000001,1990841.9515079446,2167.1295609497515,0.07970709626688452
Alta intensidad,0.8233333333333334,1998647.0489073538,2173.9871469396003,0.07891399740765913
Alta intensidad,0.8266666666666668,2006485.809859416,2180.8664222489533,0.07812879001393877
Alta intensidad,0.8300000000000001,2014358.3287091535,2187.767454347753,0.07735139556432934
Alta intensidad,0.8333333333333334,2022264.700790927,2194.690310925172,0.07658173631873545
Alta intensidad,0.8366666666666667,2030205.022422812,2201.635059890106,0.07581973531058757
Alta intensidad,0.8400000000000001,2038179.3909010978,2208.601769371663,0.07506531633915538
Alta intensidad,0.8433333333333334,2046187.9044948826,2215.5905077196603,0.07431840396191405
Alta intensidad,0.8466666666666667,2054230.6624408013,2222.6013435051254,0.0735789234870021
Alta intensidad,0.8500000000000001,2062307.764937858,2229.6343455208025,0.0728468009657518
Alta intensidad,0.8533333333333334,2070419.3131423825,2236.689582781659,0.07212196318530241
Alta intensidad,0.8566666666666667,2078565.4091630909,2243.7671245254014,0.07140433766127555
Alta intensidad,0.8600000000000001,2086746.1560562397,2250.867040212991,0.07069385263052042
Alta intensidad,0.8633333333333334,2094961.6578209081,2257.9893995291627,0.06999043704393955
Alta intensidad,0.8666666666666667,2103212.019394381,2265.134272382951,0.06929402055938476
Alta intensidad,0.8700000000000001,2111497.34664765,2272.301728908222,0.06860453353463238
Alta intensidad,0.8733333333333334,2119817.7463809876,2279.491839464196,0.06792190702040615
Alta intensidad,0.8766666666666667,2128173.326319647,2286.7046746359956,0.06724607275348465
Alta intensidad,0.88,2136564.195109655,2293.940305235175,0.06657696314987435
Alta intensidad,0.8833333333333334,2144990.462313724,2301.1988023002714,0.06591451129805856
Alta intensidad,0.8866666666666667,2153452.238407239,2308.480237097345,0.06525865095230354
Alta intensidad,0.89,2161949.634774346,2315.7846811205354,0.0646093165260278
Alta intensidad,0.8933333333333334,2170482.7637041425,2323.1122060926136,0.0639664430852454
Alta intensidad,0.8966666666666667,2179051.738386968,2330.46288396554,0.06332996634207358
Alta intensidad,0.9,2187656.6729107965,2337.8367869210265,0.06269982264831223
Alta intensidad,0.9033333333333334,2196297.6822576863,2345.2339873711,0.06207594898906763
Alta intensidad,0.9066666666666667,2204974.8823003573,2352.6545579586736,0.0614582829764529
Alta intensidad,0.91,2213688.3897988372,2360.0985715581155,0.06084676284334874
Alta intensidad,0.9133333333333334,2222438.3223972237,2367.566101275831,0.06024132743723335
